job_title,job_country,job_city,job_category,job_responsibility,job_available
18,22989-腾讯云高级视觉设计师（深圳）,中国,深圳,设计,"负责腾讯云官网平台以及国际平台产品的视觉设计，参与产品整体视觉风格定位，配合输出腾讯云平台相关视觉输出
参与产品的体验设计，挖掘典型用户场景、分析产品需求，优化产品的信息展示与流程等设计，对产品的可用性测试和评估提出改进方案，对产品的可用性、易用性负责； 
关注用户反馈，收集产品需求，为产品新功能提供创意的设计想法； 
参与产品设计过程中的评审，负责视觉、交互实现的走查，监督开发并提升产品视觉、交互的实现还原质量； 
制定相关的产品视觉设计规范，沉淀产品视觉设计的方法论，共同提升团队的专业水准。",True
19,22989-腾讯会议高级视觉设计师（深圳）,中国,深圳,设计,"负责腾讯会议及其他协同办公产品的视觉设计，参与产品前期视觉风格探索、视觉用户研究、设计流行趋势分析，制定视觉风格；
参与产品的体验设计，挖掘典型用户场景、分析产品需求，优化产品的信息展示与流程等设计，对产品的可用性提出改进方案，对产品的最终体验负责；
能够独立承担并高效率、高品质的完成视觉设计相关工作，与开发协作，提升产品视觉、交互的实现还原质量；
制定相关的产品视觉设计规范，沉淀产品视觉设计的方法论，共同提升团队的专业水准。
",True
20,32268-腾讯视频app视觉设计师(深圳),中国,深圳,设计,"负责参与产品的前期视觉用户研究、设计流行趋势分析； 
负责项目视觉设计和资源输出； 
负责项目整体视觉风格设定； 
负责参与设计流程和规范的制定；

",True
21,WXG01-微信多平台视觉设计师,中国,广州,设计,"• 负责多类终端设备上微信客户端的视觉设计工作，如电脑端、手表端、车载终端、智能硬件等；
• 负责微信客户端在不同终端上基础功能的视觉设计，如基础通讯、社交体验、小程序等；
• 负责参与设计规范，建立设计组件库，完善设计流程，分享设计经验；
• 独立承担项目，为产品功能和特性提供合理的系统化解决方案",True
22,TEG04-腾讯TAPD高级视觉设计师（深圳）,中国,深圳,设计,"负责腾讯TAPD平台的产品视觉设计，制定平台设计标准，输出设计规范；
参与产品功能的前期用户调研、数据分析和交互讨论，挖掘典型用户场景；
跟踪产品的用户使用情况，评估提出改进方案，持续优化用户体验。
关于我们：TAPD提供一站式敏捷研发协作云平台，助力企业研发更高效、协作更敏捷，全面解决协作与研发痛点。
",True
23,15575-《王者荣耀》高级创意视觉设计师（成都）,中国,成都,设计,"负责《王者荣耀》相关项目运营、营销工作中视觉调性的把控，输出视觉创意表现方案；
联动内外部执行资源，确保概念到执行的有效落地；
挖掘并培养可供项目长期使用的设计制作类资源；",True
24,15571-高级视觉设计师（深圳）,中国,深圳,设计,"游戏UI界面设计、制作；				
根据项目的内容梳理设计规范及制作流程；					
负责完成UI资源整合，与开发保持沟通还原设计功能；					
设计游戏内的ICON及展示特效，需要良好的手绘能力；					
关注设计结果导向及资源性能损耗，对最终呈现内容做优化。",True
25,29911-应用宝高级视觉设计师,中国,深圳,设计,"腾讯应用宝、腾讯手游助手等相关业务的视觉设计；
参与项目的设计定位，主导设定整体视觉风格，沉淀设计规范；
参与平台各终端产品、品牌和运营设计，推动方案执行和实施；
分享设计经验，提高团队设计能力。
",True
26,32032-UI美术视觉设计(深圳）,中国,深圳,设计,"参与产品的前期视觉用户研究、设计流行趋势分析；负责项目整体视觉风格设定，负责项目UI设计和资源输出；参与设计流程的制定和规范；与程序同事沟通在游戏中效果及实现方式。

",True
27,WXG10-411 企业微信视觉设计师（成都）,中国,成都,设计,"1、主要负责企业微信客户端设计工作，移动端、桌面端都有你能发挥的空间
2、从需求开始就参与产品经理项目讨论，再到推动与开发配合最终设计落地，让自己的好的创意和交互体验能完整呈现在用户面前。
",True
28,34455-腾讯体育视觉设计师,中国,北京,设计,"负责前期视觉用户研究、设计流行趋势分析； 视觉风格设定；
负责日常腾讯体育手机端项目的UI设计和资源输出；
能够团队合作，参与设计流程和规范的制定，保证团队规范的有效执行；
负责与开发同事沟通保证UI设计在实际手机中的实现效果完美呈现及各种极限情况的妥善处理；
能够发掘和思考产品未来的发展和设计方向，参与团队的专业化建设和知识传播",True
29,24012-新手游UI视觉设计师,中国,深圳,设计,"负责项目整体UI视觉风格设定；
负责具体UI的设计与资源输出；
与其他岗位同事配合，跟进并完善UI设计在游戏中的效果。",True
30,28937-游戏UI视觉设计（深圳）,中国,深圳,设计,"负责参与产品的前期视觉用户研究、设计流行趋势分析； 
负责项目UI设计和资源输出； 
负责项目整体视觉风格设定； 
负责参与设计流程和规范的制定； 
负责与程序同事沟通在游戏中效果及实现方式。",True
31,30633-腾讯社交广告高级视觉设计师（设计中心  深圳）,中国,深圳,设计,"负责腾讯广告业务UI 、运营活动等项目的设计工作；
参与项目用研及交互的方案讨论，从业务视角理解产品，输出优质的视觉设计方案；
负责腾讯广告业务UI 、运营活动等项目的设计工作；
参与项目用研及交互的方案讨论，从业务视角理解产品，输出优质的视觉设计方案；
为项目提供概念设计方案，并推动方案的落地实施；
跟进重构及开发同学的页面视觉还原效果；
参与设计流程优化及规范的制定。


",True
32,23486-证券产品视觉设计师（北京）,中国,北京,设计,负责自选股等证券产品的视觉设计工作。,True
33,29911-企鹅号视觉设计师,中国,北京,设计,"岗位职责:
1. 参与企鹅媒体平台全部产品的设计；
2. 负责APP/WEB/H5等多种类型的设计，相关动效设计；
3. 参与交互讨论，共同对企鹅媒体平台相关产品的体验不断优化打磨；
3. 分享设计经验、融入团队提升团队的设计能力；


",True
34,29923-社交娱乐视觉设计师,中国,深圳,设计,"负责前期设计分析、视觉风格的设定和探索；
参与卡噗与厘米秀的用户体验设计工作，建立统一的UI界面设计语言；
为产品的未来发展提供前瞻性的创意设计；
参与团队的专业化建设和知识传播。",True
35,15573-天天爱消除UI视觉设计师（上海）,中国,上海,设计,"游戏产品界面设计，优化产品界面用户体验；
界面动态效果创意制作；
进行系统功能图标，道具图标的概念设计；
负责游戏宣传所需平面设计；
负责图标的外包质量审核把控以及进度管理，保持风格统一性和资源规范性。",True
36,29910-高级视觉设计师（深圳）,中国,深圳,设计,"- 负责腾讯PCG信息流游戏分发相关的运营和产品体验设计工作；
- 把控项目整体视觉风格，能够根据项目的情况主动找到设计的发力点，且推动设计方案的落地；
- 关注游戏行业，关注项目相关数据，能够基于设计为项目带来数据上的增长，关注用户反馈与沟通，根据分析结果持续优化设计；
- 负责项目运营设计流程和方法的制定；
- 参与团队视觉专业建设。",True
37,WXG01-微信视频号视觉设计师,中国,广州,设计,"1. 负责视频号相关功能的视觉设计工作
2. 制定设计规范，建立设计组件库，完善设计流程，分享设计经验
3. 关注测试结果及用户反馈，持续优化用户体验",True
38,WXG01-微信基础功能视觉设计师,中国,广州,设计,"1. 负责微信客户端基础功能的视觉设计工作，如基础通信、社交体验、平台能力等 
2. 制定设计规范，建立设计组件库，完善设计流程，分享设计经验
3. 关注测试结果及用户反馈，持续优化用户体验",True
39,29923-社交平台视觉设计师,中国,深圳,设计,"负责前期设计分析、视觉风格设定；
参与QQ各终端用户体验设计工作，建立统一的UI界面设计语言；
为产品的未来发展提供前瞻性的创意设计；
参与团队的专业化建设和知识传播。",True
40,15605-UI视觉设计（深圳）,中国,深圳,设计,"负责参与产品的前期视觉用户研究、设计流行趋势分析；
负责项目UI设计和资源输出；
负责项目整体视觉风格设定；
负责参与设计流程和规范的制定；
负责与程序同事沟通在游戏中效果及实现方式。",True
41,TEG07-高级视觉设计师,中国,深圳,设计,"主要服务公司级toB、toG类业务的体验设计工作； 
参与设计体验、流程的制定和规范； 
参与整个设计过程中的评审，负责视觉还原走查，监督产品视觉的实现质量；
关注用户反馈与沟通，通过分析结果持续优化设计； 
参与分享设计经验，提高团队的设计能力；",True
42,15712-游戏UI视觉设计(深圳),中国,深圳,设计,"负责欢乐项目的ui品质跟进；
负责HX2项目ui风格铺量规范设计；
负责设计六组及设计中心新项目创意孵化。",True
43,29923-视觉设计师,中国,深圳,设计,"岗位职责 负责视频类/社交类产品的内容创意与设计；
跟进设计实现，推动创意落地；
推动产品创新，强化产品品牌。
为产品的未来发展提供前瞻性的创意设计；
参与团队的专业化建设和知识传播。",True
44,TEG07-CDC高级多媒体视觉设计师（深圳）,中国,深圳,设计,"负责品牌传播规划和品牌传播创意输出，参与项目的落地制作；
负责创意构思，从品牌定位、品牌策略延展出具体成型、可被执行的视频创意方案；
在创意落地执行中，能独立完成做到关键性设计的设定，如内容脚本，关键画面设定等，并能把控最终的创意落地品质；
具有整合新媒体或营销传播项目的管理和把控能力；
协助团队组织搭建品牌设计知识体系；
",True
45,24012-游戏UI视觉设计师（深圳）,中国,深圳,设计,"负责游戏美术视觉设计工作，制定游戏UI的制作规范和标准；
负责独立完成界面，图标，外宣、banner图设计；
负责对接管理CP，提供明确需求到对应CP并且把控好输出品质。
",True
46,18427-理财通视觉设计师,中国,深圳,设计,"负责互联网金融平台产品的视觉设计工作。与产品团队、运营团队以及交互设计师一起工作，做产品运营相关的所有设计，包括策略的设计、落地的设计执行（较强视觉能力），以及平台相关品牌设计、UI设计等工作。
以设计提升产品运转效率，分析数据（可学习）；
以设计推动团队协作，发挥设计的杠杆作用。
",True
47,15573-高级视觉设计师（上海）,中国,上海,设计,"负责游戏产品运营的平面视觉风格制定，能够根据游戏特点找到发力点完成设计，关注用户反馈与沟通，根据分析结果持续优化设计；
负责游戏产品营销创意视觉表现设计（平面、H5、动态视频等），项目的运营美术设计流程和方法制定；
参与团队视觉专业建设，协助维护品牌设计规范、衍生品设计及线下搭建活动的美术指导等； 
与运营部门审核外包平台的美术素材品质，给予专业性指导；
统筹规划游戏项目内平面素材资源，进行创意性的方案执行。 
",True
48,21882-腾讯医典-UI视觉设计师（深圳）,中国,深圳,设计,"负责项腾讯医疗资讯产品的视觉设计，制定设计标准，维护设计中台规范；
把控整体视觉风格，能够结合项目实际情况，主动找到设计机会点，并推动项目落地；
关注设计风格变化趋势，发觉和思考馋未来的发展和设计方向，参与团队视觉专业建设。
",True
49,21882-腾讯医典-UI视觉设计师（北京）,中国,北京,设计,"负责项腾讯医疗资讯产品的视觉设计，制定设计标准，维护设计中台规范；
把控整体视觉风格，能够结合项目实际情况，主动找到设计机会点，并推动项目落地；
关注设计风格变化趋势，发觉和思考馋未来的发展和设计方向，参与团队视觉专业建设。
",True
