job_title,job_country,job_city,job_category,job_responsibility,job_available
10,FWZ-维权法务（北京）,中国,北京,法律与公共策略,"1、负责公司综合维权相关诉讼案件的处理；
2、处理公司视频维权事务，通过常规监控、行政投诉、民事诉讼等打击盗版；
3、及时响应各业务部门维权需求，并与外部合作机构沟通、协调、跟进，推动维权工作的进展；
4、对侵犯公司商标权、著作权等侵权行为和不正当竞争行为进行法律分析、案例收集整理并输出法律意见。
5、跟进维权中的行政投诉和民事诉讼，独立或协助律师出庭。",True
11,6486-秘书（上海）,中国,上海,行政支持,"支持上级工作，协助上级做好部门管理及团队融合； 
担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同、文档、书籍、资料管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",True
12,PCG20-部门秘书（北京）,中国,北京,行政支持,"协助领导做好部门管理及团队融合；
配合团队做好接待安排及支持；
担任部门内各项行政人事工作接口人，包括行政、人事、资产、费用、合同、文档、资料管理等；
负责统筹管理相关事务，优化工作流程； 
负责组织活动和文化落地，活跃部门组织氛围；
负责部门协会及业务及部门管理信息收集；
协助制定并实施部门的管理规章制度及各项流程。",True
13,PCG20-部门秘书（深圳）,中国,深圳,行政支持,"支持上级工作，负责上级日程管理及差旅行程安排，协助上级做好部门管理及团队融合，参与上级及核心团队的支持工作；
担任部门内各项行政人事工作接口人，负责统筹管理部门相关事务等；
协助制定并实施部门的管理规章制度及各项流程，并进行流程优化；
负责组织各类文化、福利、关怀活动，落实部门组织氛围建设。",True
14,6486-秘书（深圳）,中国,深圳,行政支持,"支持上级工作，包括日程管理、差旅安排、会议组织和客户接待，协助上级做好部门管理及团队融合； 
担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定部门管理体系并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",True
15,ZNB-部门秘书（北京）,中国,北京,行政支持,"协助领导做好部门管理及团队融合；
配合团队做好接待安排及支持；
担任部门内各项行政人事工作接口人，包括行政、人事、资产、费用、合同、文档、资料管理等；
负责统筹管理相关事务，优化工作流程； 
负责组织活动和文化落地，活跃部门组织氛围；
负责部门协会及业务及部门管理信息收集；
协助制定并实施部门的管理规章制度及各项流程。",True
16,18924-CSIG云与智慧产业事业群——部门秘书（深圳）,中国,深圳,行政支持,"对一位或多位经理的日程管理、差旅出行、商务活动、团队管理给予专业的辅助支持；
协助制定并实施部门的管理规章制度及各项流程，并进行流程优化；
运用沟通、组织、协调能力，及时进行员工答疑和员工指引；
担任一个或多个部门行政人事工作接口人，统筹管理行政类成本、办公资源、外部供应商、氛围文化沟通类项目等；
协调、维护部门外各团队的合作关系，正确处理员工投诉，维护团队形象；
根据规划，与行政、HR配合，推动执行不定期的福利活动或团建、沟通、文化建设。",True
17,27020-量子实验室项目经理（深圳）,中国,深圳,产品,"1. 从项目计划阶段开始介入参与项目全流程管理，积极推动项目顺利进行，规避交付风险，监控交付过 程，验收进度，保证交付质量、流程效率。
2. 主导并推动跟协同开发部门的合作，协调进度，合理分配资源。
3. 负责与项目相关的其他行政部门，如财务等部门的接洽，以及文案工作。协助保障项目开发以及运维过程中所需的资源支撑。
4. 协助规划每年部门的预结算。
5. 协助组织量子专题相关论坛会议等，促进内部外部交流合作发展生态。
6. 协助部门管理者进行部门事务管理，组织项目例会等",True
18,18924-CSIG-云与智慧产业事业群-部门秘书（北京）,中国,北京,行政支持,"对一位或多位经理的日程管理、差旅出行、商务活动、团队管理给予专业的辅助支持；
协助制定并实施部门的管理规章制度及各项流程，并进行流程优化；
运用沟通、组织、协调能力，及时进行员工答疑和员工指引；
担任多个部门行政人事工作接口人，统筹管理行政类成本、办公资源、外部供应商、氛围文化沟通类项目等；
协调、维护部门外各团队的合作关系，能够灵活处理各类员工投诉及内部公关；
根据规划，与行政、HR配合，推动执行不定期的福利活动或团建、沟通、文化建设。",True
19,25664-专家运营及政策规划岗（深圳）,中国,深圳,产品,"负责对接维护数字政府领域的高端专家资源，负责组织实施政府行业领域各种政府及行业沟通、培训与市场宣贯活动，营造良好政策环境；
密切关注分析行业政策、法规，为政务业务运营和重大决策提供政策支撑；深入了解政府政策规划和相关行政流程，能够有计划地跟进影响；
配合技术团队制订政府类数字化转型的政策、方案与模式设计，推进项目落地；
整合政务领域的研究资源、标准资源及理论研究工作，以行业标准、报告、白皮书等形式输出研究成果；组织有关专家、智库进行政务领域相关案例及理论的发声，以提升公司政务业务在政府领域的认知度及美誉度；
整合协调公司内部研究、咨询、标准、政策等各类资源，争取政府认可及政策支持；",True
20,ZNB-部门秘书（深圳）,中国,深圳,行政支持,"协助领导做好部门管理及团队融合；
配合团队做好接待安排及支持；
担任部门内各项行政人事工作接口人，包括行政、人事、资产、费用、合同、文档、资料管理等；
负责统筹管理相关事务，优化工作流程； 
负责组织活动和文化落地，活跃部门组织氛围；
负责部门协会及业务及部门管理信息收集；
协助制定并实施部门的管理规章制度及各项流程。",True
21,S2-集团审计运营经理,中国,深圳,财务,"职责：
负责评估业务管理风险，提供咨询建议，推动管理层改进并落实相关管理规范。
支持内审工作项目及相关运营管理工作。

",True
22,34543-智慧政法合作部检法司行业商务拓展经理（成都/重庆）（成都）,中国,成都,法律与公共策略,"负责西南区域检法司行业客户的商务拓展工作； 
负责西南区域大客户关系管理、合作伙伴关系管理，市场策略制定； 
整合公司及西南区域合作伙伴资源，为客户提供最佳行业解决方案； 
聚焦西南区域检法司领域，尤其是监狱、司法行政领域。制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。
",True
23,34543-智慧政法合作部检法司行业商务拓展经理（成都/重庆）（重庆）,中国,重庆,法律与公共策略,"负责西南区域检法司行业客户的商务拓展工作； 
负责西南区域大客户关系管理、合作伙伴关系管理，市场策略制定； 
整合公司及西南区域合作伙伴资源，为客户提供最佳行业解决方案； 
聚焦西南区域检法司领域，尤其是监狱、司法行政领域。制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。
",True
24,35236-资产管理运营,中国,深圳,产品,"核心业务追踪：设计并落地资产监控体系（包括方法、流程等）， 并将相关数据、系统需求交给资管平台BA统筹实现， 定期执行资产审计
存量资产风险排查与追踪解决 （包括资产本身、商务资料的缺失问题、销售额度控制和投后管理的疏漏等）
1. 部门制度建设和流程优化：协助制定部门例会体系（与FiT关键会议匹配）和工作流程审计优化体系（完成部门工作流程第一次审计并提出优化方案）
2. 与部门行政一起合作建设部门差旅、费用、礼品、考勤等相关制度和流程， 并将相关数据、系统需求提交资管平台BA统筹实现
3. 协助设计部门整体管理仪表盘，并将相关数据、系统需求交给资管平台BA统筹实现
4. 支持、参与新业务孵化（银行理财子的接入、企业年金等，以专项形式跟进）
",True
25,18796-行业研究分析师,中国,上海,战略与投资,"1.	研究分析游戏行业（软/硬件）的产业链企业，掌握产业相关公司的产品和发展动态，洞见技术方向、市场分布、发展趋势、行业痛点等
2.	跟踪和调研目标行业中的重点、标杆企业，相关研究项目的牵头主导及研究成果报告的编制、汇报及内部分享。
3.	建立研究分析和咨询体系、标准、流程和模型规范 
4.	进行政策、经济形势、行业投资相关动态研究，编写行业研究报告，并提出发展建议
5.	参与研究结果的成果转化，与产品、数据、研发等团队一起合作促进研究成果的落地
",True
26,TEG16-高级秘书（深圳）,中国,深圳,行政支持,"为GM提供高效专业的助理支持服务，协助高管进行各项日常工作管理，安排和落实高管参与的内外部各项会议、活动、差旅行程等；
跟进领导交付的各项任务，保证事务的顺利落实；
在业务侧协助高管推进业务或项目，配合协调与维护内外部公共关系；
协助安排和组织高管团队的各项会议、活动等；
负责组织活动和文化落地，活跃部门组织氛围；及系统级节庆、拓展活动组织；
担任部门内各项行政人事工作接口人，包括行政、人事、资产、费用、合同、文档、资料管理等；
部门财务预算制定管理工作；协助制定并实施部门的管理规章制度及各项流程；
组织和维护所在秘书团队的日常事务运作及大型项目活动。",True
27,WXG08-511 微信事业群部门秘书（广州）,中国,广州,行政支持,"协助上级做好部门管理及团队融合，参与上级及核心团队支持工作；
负责部门行政事务处理，协助部门经理处理日常工作，确保部门行政运作效率；
负责统筹管理相关事务，优化工作流程；
负责组织活动和文化落地，活跃部门组织氛围；
协助部门建立良好文化，提升组织活力。",True
28,33676-电商销售经理（上海）,中国,上海,销售、服务与支持,"协助渠道完成销售、分析、管理以及讯息汇总等目标。
客户订单处理；
数据收集以及分析；
渠道库存管控；
负责电商合同管理；
平台需求沟通协调；
内部流程准备；
其他行政事务如发票，单据处理等。
",True
29,18436-PMO高级项目经理,中国,深圳,产品,"1.负责统筹部门战略目标及关键策略的分析、制定与落地，推进部门重要项目的落地与执行
2.盘点部门人力情况，协调部门内各团队资源发挥最大合力，
3.提高各中心、团队的项目管理效率，降低管理及行政成本
4.完成部门内部各中心，及外部合作方的干系人管理，及部门内部目标管理",True
30,9615-CDG部门秘书（北京）,中国,北京,行政支持,"上级支持工作，负责领导日程安排、差旅预订、费用报销等工作，并协助上级做好部门管理及团队融合；
担任部门内各项职能类工作接口人，协助制定并实施内部流程制度，定期优化更新；
及时传达公司下发的相关规定，并协助执行；
组织活动和协助文化落地，活跃BG及部门组织氛围。（重点）",True
31,6486-秘书（深圳）,中国,深圳,行政支持,"支持上级工作，包括日程管理、差旅安排、会议组织和客户接待，协助上级做好部门管理及团队融合； 
担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定部门管理体系并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",True
32,28481-医疗业务商务管理/专家岗,中国,深圳,销售、服务与支持,"负责公司医疗业务市场的商务拓展工作，通过商务拓展主动挖掘客户在医疗业务领域的潜在需求，能寻找、筛选、推动高潜力的医疗技术行业应用方案落地；
定期针对对标市场、客户、目标、计划进行市场分析，完成公司在医疗业务与垂直领域的深度合作与战略布局；
负责提炼、准确表达产品落地方案，并能灵活引入有竞争力的上下游合作方，有效统筹项目管理工作。",True
33,18924-CSIG云与智慧产业事业群-部门秘书（深圳）,中国,深圳,行政支持,"支持上级工作，负责上级日程管理及重要会议组织、差旅行程安排，协助上级做好部门业务成本管理、团队管理及融合、核心团队建设，做上下内外关系的枢纽；
协助制定并实施部门的管理规章制度及各项流程，并进行流程优化；
担任部门内各项行政人事工作接口人，负责统筹管理行政类成本、办公资源、外部供应商、氛围文化类项目统筹等；
协调维护部门外各团队的合作关系，正确处理员工投诉，维护团队形象；
与行政、HR、财务配合，规划、推动、执行部门内的行政福利、团队激励、团队文化、氛围建设、预算管理，以及与其他部门秘书配合，做好BG及业务线内大项目。",True
34,FWZ-微信维权法务（广州）,中国,广州,法律与公共策略,"1、处理公司微信等重点产品的维权工作，包括对接业务侧的维权需求，实施侵权监测、侵权线索排查和各类侵权的及时处理等；
 2、对重点侵权做好公证取证、拟定维权策略并跟进处理行政投诉、民事诉讼等具体维权法律程序；
 3、对接业务部门，及时响应支持维权需求，并与外部合作机构保持沟通，协调、跟进和推动维权工作的有效进行；
 4、跟踪研究互联网领域新技术引发的各类侵权行为，作出法律分析，输出法律意见；
 5、处理其他日常法律事务工作。",True
35,6486-秘书（深圳）,中国,深圳,行政支持,"担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定部门管理体系并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",True
36,PCG20-部门秘书（深圳）,中国,深圳,行政支持,"1、支持上级工作，负责上级日程管理及差旅行程安排，协助上级做好部门管理及团队融合，参与上级及核心团队的支持工作；
2、担任部门内各项行政人事工作接口人，负责统筹管理相关事务等；
3、协助制定并实施部门的管理规章制度及各项流程，并进行流程优化；
4、负责组织活动和文化落地，活跃部门组织氛围。",True
37,6486-秘书（深圳）,中国,深圳,行政支持,"支持上级工作，包括日程管理、差旅安排、会议组织和客户接待，协助上级做好部门管理及团队融合； 
担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定部门管理体系并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",True
38,21529-维权法务（深圳）,中国,深圳,法律与公共策略,"处理公司的音乐维权事务，通过常规监控、行政投诉、民事诉讼等打击盗版； 
及时响应业务部门维权需求，并与外部合作机构沟通、协调、跟进，推动维权工作的进展； 
对互联网等领域侵犯公司音乐版权的侵权行为进行法律分析、案例收集整理并输出法律意见； 
协助业务部门跟进版权引进工作，包括权利文件的审核、赔偿以及转授权谈判等。",True
39,21529-诉讼法律顾问（北京）,中国,北京,法律与公共策略,"代理集团旗下公司进行版权领域的法律纠纷（诉讼、仲裁、投诉等）；
提供公司关于知识产权以及防止不正当竞争的法律防范措施，维护公司利益；
监测、识别、评估各产品业务中的法律风险，及时向管理层反馈，提出问题解决方案和制定风险控制措施；
针对有损公司利益的行为采取刑事、民事、行政等各种救济措施；
协调和联络司法及相关政府部门，优化公司外部法制环境；
其他公司相关法律事务。",True
40,21527-腾讯音乐企业IT中心PHP开发工程师（深圳）,中国,深圳,技术,"负责腾讯音乐集团IT应用系统开发工作，包括但不限于财务、采购、人事、行政、IT基础平台等领域信息化系统的开发和实施落地；
负责相应领域系统的持续优化和日常维护，保障系统的持续优化迭代，以及系统的安全稳定高效运行；
协助进行系统推广、培训、运营等相关落地支持工作。",True
41,21527-腾讯音乐企业IT中心Java高级开发工程师,中国,深圳,技术,"负责腾讯音乐集团IT应用系统开发工作，包括但不限于财务、采购、人事、行政、IT基础平台等领域信息化系统的开发和实施落地；
负责相应领域系统的持续优化和日常维护，保障系统的持续优化迭代，以及系统的安全稳定高效运行；
协助进行系统推广、培训、运营等相关落地支持工作。",True
42,21529-维权法务（北京）,中国,北京,法律与公共策略,"处理公司的音乐维权事务，通过常规监控、行政投诉、民事诉讼等打击盗版； 
及时响应业务部门维权需求，并与外部合作机构沟通、协调、跟进，推动维权工作的进展； 
对互联网等领域侵犯公司音乐版权的侵权行为进行法律分析、案例收集整理并输出法律意见； 
协助业务部门跟进版权引进工作，包括权利文件的审核、赔偿以及转授权谈判等。",True
43,21529-诉讼法律顾问（深圳）,中国,深圳,法律与公共策略,"代理集团旗下公司进行版权领域的法律纠纷（诉讼、仲裁、投诉等）；
提供公司关于知识产权以及防止不正当竞争的法律防范措施，维护公司利益；
监测、识别、评估各产品业务中的法律风险，及时向管理层反馈，提出问题解决方案和制定风险控制措施；
针对有损公司利益的行为采取刑事、民事、行政等各种救济措施；
协调和联络司法及相关政府部门，优化公司外部法制环境；
其他公司相关法律事务。",True
44,21527-腾讯音乐企业IT中心PHP开发工程师（深圳）,中国,深圳,技术,"负责腾讯音乐集团IT应用系统开发工作，包括但不限于财务、采购、人事、行政、IT基础平台等领域信息化系统的开发和实施落地；
负责相应领域系统的持续优化和日常维护，保障系统的持续优化迭代，以及系统的安全稳定高效运行；
协助进行系统推广、培训、运营等相关落地支持工作。",True
45,21527-腾讯音乐PHP开发工程师（深圳）,中国,深圳,技术,"负责腾讯音乐集团IT应用系统开发工作，包括但不限于财务、采购、人事、行政、IT基础平台等领域信息化系统的开发和实施落地；
负责相应领域系统的持续优化和日常维护，保障系统的持续优化迭代，以及系统的安全稳定高效运行；
协助进行系统推广、培训、运营等相关落地支持工作。",True
