job_title,job_country,job_city,job_category,job_responsibility,job_available
17,ZL-商业分析经理（广告方向）,中国,深圳,战略与投资,"Specialize on the digital ads/smart retail sector；
Analyze new business models or innovative Internet applications, and identify potential growth opportunities；
Monitor competitive activities, and develop a deep understanding of consumers' needs, attitudes, and usage of specific Internet services ；
Provide strategic analyses and recommendations over a broad range of management issues at corporate and business unit level ；
Participate in annual/quarterly business planning and reviews ；
Facilitate execution of key initiatives across business units and functions ",True
18,ZL-商业分析经理（技术中台方向）,中国,深圳,战略与投资,"分析并深入洞察市场趋势，为业务负责人提供战略性发展方向指引建议；
定期对业务进行经营分析和诊断，识别关键问题并提出改进举措；
作为PM，横向协同业务各部门，为战略性攻坚方向、或战略性项目的实施落地负责；
负责推动与战略合作伙伴、投资公司等生态企业的合作，并创造业务协同机会
",True
19,ZL-商业分析经理（TEG方向）,中国,深圳,战略与投资,"Develop a deep understanding of specific internet products/services in terms of consumers' needs,attitudes and use patterns and market/competitive activities;
Provide strategic analyses and recommendations over a broad range of management issues at corporate and business group level;
Facilitate execution of key initiatives across business groups and functions;
Analyze emerging business models and internet innovations to help top management identify new growth areas in cloud, IOT, 5G,etc;
As part of the corporate strategy team,develop annual corporate business plan and budget.",True
20,ZL-商业分析经理（互联网金融方向）,中国,深圳,战略与投资,"Analyze new business models or innovative Internet applications, and identify potential growth opportunities;
Monitor competitive activities, and develop a deep understanding of consumers' needs, attitudes, and usage of specific Internet services;
Provide strategic analyses and recommendations over a broad range of management issues at corporate and business unit level;
Participate in annual/quarterly business planning and reviews;
Facilitate execution of key initiatives across business units and functions.",True
21,ZL-商业分析经理（微信方向）,中国,广州,战略与投资,"Analyze new business models or innovative Internet applications, and identify potential growth opportunities in social and content industry
Monitor competitive activities, and develop a deep understanding of consumers' needs, attitudes, and usage of specific Internet services or products;
Provide strategic analyses and recommendations over a broad range of management issues at corporate and business unit level;
Participate in annual/quarterly business planning and reviews;
Facilitate execution of key initiatives across business units and functions.",True
22,ZL-商业分析经理（游戏方向）,中国,深圳,战略与投资,"Analyze new business models or innovative Internet applications, and identify potential growth opportunities in game industry;
Monitor competitive activities, and develop a deep understanding of consumers' needs, attitudes, and usage of specific Internet services;
Provide strategic analyses and recommendations over a broad range of management issues at corporate and business unit level;
Participate in annual/quarterly business planning and reviews;
Facilitate execution of key initiatives across business units and functions",True
23,18425-商业分析师,中国,深圳,战略与投资,"1、负责研究和分析金融科技应用的市场机遇和商业模式，制定公司相关发展策略；
2、进行行业和竞品分析，研究业内最佳实践，为公司竞争策略提供决策依据；
3、组织梳理业务内部目标规划，促进各部门关键举措的实施；
4、协调和推动跨部门的关键合作项目；
5、在公司和各事业群层面就管理问题进行分析和提出解决建议；
6、参与创新金融科技业务的孵化，将个人培育成为参与业务建设的储备人才。",True
24,HY3-游戏内容版权商业分析师（深圳）,中国,深圳,战略与投资,"负责结合行业发展及公司策略，拟定游戏内容版权相关业务策略并推动策略落地的工作；
负责持续关注游戏内容版权行业现状及发展趋势，为游戏内容版权业务决策提供分析支持的工作；
负责定期扫描外界行业动态，根据业务需求，输出分析报告；
负责其他游戏内容相关日常工作。",True
25,32703-商业分析师（深圳总部）,中国,深圳,战略与投资,"参与腾讯社交和内容社区产品的商业分析工作，基于研究分析提出可落地战略方案，并推动项目落地；
重点负责社交、内容资讯等行业的行业动态扫描以及国内外创新产品的挖掘，并输出周期性监测报告。",True
26,23517-高级商业分析经理(深圳）,中国,深圳,战略与投资,"扫描全球游戏市场，关注行业前沿动态，监测国内外竞争对手动态，探索并发现生态、商业模式的切入机会，为大客户业务策略制定提供决策支持；
结合行业发展及经营策略，分析、拟定精准的游戏业务发展战略、机制搭建及产品布局，整合内外部资源，推动与协调策略的落地与执行；
跟踪游戏业务线发展，对相关产品、用户、商业数据进行高质量、多维度的分析，结合敏锐的全球市场洞察力，分析与评估公司游戏各板块业务，输出策略建议并推动落地。",True
27,18427-高级商业分析经理（腾讯中金合资技术公司）,中国,深圳,战略与投资,"1、	关注Fintech行业发展趋势，对于市场发展、竞争格局、创新方向等提供分析和判断；
2、	在企业和业务部门层面对广泛的管理问题提供运营和商业分析建议，协助业务制定策略，推动重点项目落地实施；
3、	快速响应业务分析需求，能够针对具体业务场景、相关数据及策略进行分析，有效支撑管理层决策。

",True
28,30630-腾讯广告商业分析（产品技术）（深圳/上海）,中国,深圳,战略与投资,"1.负责与广告产品技术业务一起进行方向规划、KPI制定及追踪、效果及成果衡量、优化提升等目标管理工作，帮助业务不断提升平台能力。
2.规划并进行产品用户口碑及功能优化建议调研，输出核心结论及策略建议，推动产品技术不断优化升级。
3.时刻关注互联网营销生态及互联网广告产业链发展，把握行业趋势，深入分析核心产品能力、前沿技术，包括但不仅限于流量产品/广告主工具/智能产品及广告算法等，广告主及助力广告及营销业务产品技术团队做战略布局，并与相应团队协同推动策略落地。
4.深入理解数字营销技术，积极发掘市场前沿技术及新机会并推动落地，为广告及营销技术业务打造新引擎",True
29,18499-商业分析师/商业分析经理（金融科技方向）,中国,深圳,战略与投资,"负责研究和分析金融科技应用的市场机遇和商业模式，制定公司相关发展策略；
进行行业和竞品分析，研究业内最佳实践，为公司竞争策略提供决策依据；
组织梳理业务内部目标规划，促进各部门关键举措的实施；
协调和推动跨部门的关键合作项目；
在公司和各事业群层面就管理问题进行分析和提出解决建议；
参与创新金融科技业务的孵化，将个人培育成为参与业务建设的储备人才。",True
30,29913-创新业务策略-高级商业分析经理（深圳）,中国,深圳,战略与投资,为PCG应用市场、短视频等平台旗下的创新业务探索、新产品孵化提供策略支持，包括洞察行业新机会、梳理整体策略、商业链路、竞品分析、产品预研等，并基于研究分析推动项目和对外合作落地；负责移动互联网领域的新兴行业动态扫描和创业项目的投资评估,True
31,17759-腾讯视频商业分析师（北京）,中国,北京,战略与投资,"负责战略转型项目整体统筹和PMO、策略分析和专项支持；
负责IP长线开发策略和打法升级，包括但不限于IP引入、分配、制作管理、变现、IP资产系统维护和升级、及PMO相关工作；
负责识别文娱领域的新技术、产品和玩法，寻找与业务的结合点，探索并扩大业务边界、并协助战略级项目的推进落地；
负责长短视频内容生产和运作相关的策略输出、行业分析、组织升级及项目孵化，独立或与团队完成业务洞察输出及业务策略落地；
参与或负责其他战略级项目，有效支撑管理层决策。",True
32,28096-腾讯音乐品牌广告商业分析师,中国,深圳,产品,"1、负责腾讯音乐广告业务商业分析、报表体系及工具搭建；负责行业相关的业绩分析，业绩监控报表的搭建；
2、根据公司政策和业务发展趋势，定期做销售分析，从产品纬度、行业纬度、客户纬度对整体的业务进行分析，及时发现问题进行预警，并提出解决办法；
2、对部门现有业务数据进行梳理汇总和跟踪监控，建立日常跟踪监控体系，及时敏锐的发现业务数据变化趋势；
3、结合市场行业状况，发现业务瓶颈，分析业务增长潜力，进行业务及广告洞察，并提出可执行的策略建议
4、对市场、广告、行业、渠道生态、商业产品有深入认知，熟悉互联网广告架构，对竞品及业界商业模式具有识别力",True
33,27553-商业分析副总监,中国,深圳,战略与投资,"1.集团内各业务（音乐流媒体、社交娱乐、内容、2B等）的商业分析，根据行业动态、内部事件，主动发现、定义及拆解问题，提供业务改进建议方案，并推动落地
2.集团战略项目（如新商业模式、新赛道业务等）的策略建议、共识推动、方案落地；作为PM对落地整体效果负责
3.新业务孵化的推动与支持（部门已孵化音乐人、联合榜单等数个新业务）；

",True
34,28096-腾讯音乐品牌广告商业分析师,中国,深圳,产品,"1、负责腾讯音乐广告业务商业分析、报表体系及工具搭建；负责行业相关的业绩分析，业绩监控报表的搭建；
2、根据公司政策和业务发展趋势，定期做销售分析，从产品纬度、行业纬度、客户纬度对整体的业务进行分析，及时发现问题进行预警，并提出解决办法；
2、对部门现有业务数据进行梳理汇总和跟踪监控，建立日常跟踪监控体系，及时敏锐的发现业务数据变化趋势；
3、结合市场行业状况，发现业务瓶颈，分析业务增长潜力，进行业务及广告洞察，并提出可执行的策略建议
4、对市场、广告、行业、渠道生态、商业产品有深入认知，熟悉互联网广告架构，对竞品及业界商业模式具有识别力",True
35,25667-渠道销售运营管理（北京）,中国,北京,销售、服务与支持,"支持腾讯云渠道业务，梳理合作伙伴市场策略，设定关键业务目标及指标拆解；
定期分析业务进展，包括年度目标规划，周期业绩回顾，组织销售团队进行销售及运营目标制定，追踪目标达成情况等；
通过推动流程优化提升销售运营组织的效率；
建立行业、产品、直销、市场等横向团队的协同机制，加强对渠道销售团队的支持 ；
搭建相关的运营工具及流程制度，包括客户流转规则与流程，客户业绩追踪看板的搭建等。",True
36,25667-渠道销售运营管理（上海）,中国,上海,销售、服务与支持,"支持腾讯云渠道业务，梳理合作伙伴市场策略，设定关键业务目标及指标拆解；
定期分析业务进展，包括年度目标规划，周期业绩回顾，组织销售团队进行销售及运营目标制定，追踪目标达成情况等；
通过推动流程优化提升销售运营组织的效率；
建立行业、产品、直销、市场等横向团队的协同机制，加强对渠道销售团队的支持 ；
搭建相关的运营工具及流程制度，包括客户流转规则与流程，客户业绩追踪看板的搭建等。",True
37,25667-渠道销售运营管理（成都）,中国,成都,销售、服务与支持,"支持腾讯云渠道业务，梳理合作伙伴市场策略，设定关键业务目标及指标拆解；
定期分析业务进展，包括年度目标规划，周期业绩回顾，组织销售团队进行销售及运营目标制定，追踪目标达成情况等；
通过推动流程优化提升销售运营组织的效率；
建立行业、产品、直销、市场等横向团队的协同机制，加强对渠道销售团队的支持 ；
搭建相关的运营工具及流程制度，包括客户流转规则与流程，客户业绩追踪看板的搭建等。",True
38,25667-渠道销售运营管理（北京/上海/深圳/成都）,中国,深圳,销售、服务与支持,"支持腾讯云渠道业务，梳理合作伙伴市场策略，设定关键业务目标及指标拆解；
定期分析业务进展，包括年度目标规划，周期业绩回顾，组织销售团队进行销售及运营目标制定，追踪目标达成情况等；
通过推动流程优化提升销售运营组织的效率；
建立行业、产品、直销、市场等横向团队的协同机制，加强对渠道销售团队的支持 ；
搭建相关的运营工具及流程制度，包括客户流转规则与流程，客户业绩追踪看板的搭建等。",True
39,30620-腾讯广告微信广告数据产品经理（深圳）,中国,深圳,产品,"负责各方数据在广告系统中的接入与应用，推动广告特征与用户特征的丰富与建设；
负责微信广告业务宏观分析，多角度科学全面地评估业务运营状况，为业务演进方向提供数据指导与明确衡量指标；
负责微信广告大盘及行业收入异动监控与诊断，沉淀分析方法，建设诊断分析工具体系。

",True
40,22989-腾讯会议数据分析工程师,中国,深圳,技术,"1、负责腾讯会议的数据建模、数据分析、数据可视化开发工作； 
2、负责优化现有业务数据分析工具，通过科学方法持续优化数据分析效能； 
3、负责提升产品&运营团队基于数据驱动决策的效率和准确性，针对各行业数据的指标进行体系化梳理和建设； 
4、负责腾讯会议数据治理，通过数据入库、校验、清洗，保证数据质量； 
5、持续产出行业洞察，跟踪分析竞争对手、行业趋势等，形成商业分析并洞察其中的商业机会。",True
41,22850-腾讯视频会员数据分析师（策略分析方向—会员内容运营）,中国,北京,战略与投资,"50%会员整体策略相关工作，包括但不限于： 
1、会员大盘业务经营分析，基于内部数据及行业的扫描，识别业务机会和潜在问题，输出业务策略并能够推动策略的落地；
2、参与整体视频会员相关的策略输出，包括但不限于定价策略、渠道、内容、营销、用户等方面的业务策略制定、专项分析复盘等；
3、参与年度商业计划的制定、目标的分解，输出建议为业务决策提供支撑。 

50%会员内容相关工作，包括但不限于： 
1、内容分账相关工作，进行各品类付费内容分账规则的制定。
2、定期复盘各品类会员付费分账情况，并针对问题提供策略及解决方案，并推动落地。
3、及时关注竞品分账规则变化及数据表现，综合内外部信息，针对内容运营及分账业务输出策略建议。
4、会员内容策略输出，支持会员内容运营团队相关策略和分析需求，分析业务现状、识别业务问题并提出相应策略。
",True
42,26832-人力规划分析师,中国,深圳,人力资源,"1.	基于公司整体的战略规划、成长分析进行人力效能分析，为管理层提供决策参考
2.	构建基于投资视角的产品/项目人力投入分析模型，通过分析为管理层提供决策参考
3.	对一些重要竞品进行标杆研究，为相关产品的人力配置提供参考信息
4.	结合各产品、项目的年度商业计划，推动年度人力规划项目
5.	制定日常HC（headcount） 决策与管理的相关规则，并推动运营落地
",True
43,CSIG13-战略分析经理,中国,深圳,战略与投资,"支持部分产品的对外战略合作的开展与推进，助力内外部生态关系的构建；
基于当前业务重点，提报研究选题，推进专题研究，产出有洞察、可落地的结论，为管理层提供决策支持；
深入了解客户/产品/行业的业务特征，发现商业机会和问题，并能够提出有效的建议，形成模式打法并沉淀输出，推进业务高效发展。
",True
44,25663-战略规划运营总监（深圳/北京/上海）,中国,深圳,战略与投资,"负责推进腾讯云在互联网业务方面的战略规划和策略制定，具体工作内容包括：
1． 协助腾讯云互联网业务团队梳理及完善本业务的战略思路及策略路径；
2． 负责本业务市场趋势、竞争状况分析；
3． 协助业务团队探索腾讯云的商业模式和商业机会，协助产品创新；
4． 负责相关策略文档的撰写和沟通汇报，为部门决策层和管理层提供决策支持和管理支撑并推动形成自上而下的战略共识。",True
45,30631-腾讯广告项目交付运营经理（上海/广州/深圳）,中国,上海,销售、服务与支持,"负责广告客户招商项目售前评估/执行运营/售后结案等各环节交付，跟进KPI制定、执行与达成；
主导项目全程风险管理，跟进风险有效解决，并通过复盘分析反驱产品/流程/系统优化；
负责各业务版块标准操作流程和运营方法的产出及应用，协助完善招商交付体系及系统化建设；
立足于不同行业和商业化产品，对市场需求及资源售卖方法进行洞察分析，为销售业务提供招商售卖策略支持；",True
46,25666-销售数据分析,中国,深圳,销售、服务与支持,"1、经营支持：负责销售的业绩预测与考核；负责日常经营报表维护、数据分析维度拓展、编制报表需求等相关工作。
2、数据分析：负责市场分析、客户产品推荐模型、流失预警模型；根据业务场景与需求输出专项分析报告。
3、项目数据管理：建立标准化的商机、招投标、合同、交付等项目管理数据链条。
",True
47,29913-高级投资经理（深圳）,中国,深圳,战略与投资,"1. 参与腾讯PCG相关业务中早期投资项目扫描，持续跟踪关注国内外移动互联网、文娱消费、技术及企业协同等领域动向，完成行业分析并制定行业投资策略；
2. 负责挖掘高价值项目，并对潜在标的进行筛选和投资价值分析；
3. 负责拟投项目的投资执行和交割；
4. 负责所投项目的后续融资等投后管理工作。",True
48,CS-腾讯公益产品经理（行业/企业产品方向）,中国,深圳,产品,"负责在公益行业的产品创新，形成行业影响力，具体包括但不限于：
1、了解和分析具体行业的整体趋势、机构筹资模式、公众动员场景，洞察公益产品切入行业的机会和方法；
2、负责行业需求的分析、抽象和产品策划，推动公益产品行业专版和专项功能的落地；
3、负责建立面向行业的整体解决方案蓝图，与行业公益伙伴一起共创，形成面向特定场景的公益产品行业解决方案，并跟进重点客户产品方案的推进。",True
49,25667-渠道销售运营管理经理-客户及商机管理方向,中国,深圳,销售、服务与支持,"支持腾讯云渠道业务，梳理合作伙伴市场策略，设定关键业务目标及指标拆解；
定期分析业务进展，包括年度目标规划，周期业绩回顾，组织销售团队进行销售及运营目标制定，追踪目标达成情况等；
通过推动流程优化提升销售运营组织的效率；
建立行业、产品、直销、市场等横向团队的协同机制，加强对渠道销售团队的支持 ；
搭建相关的运营工具及流程制度，包括客户流转规则与流程，客户业绩追踪看板的搭建等。
",True
