job_title,job_country,job_city,job_category,job_responsibility,job_available
21,WXG03-小程序搜索算法工程师（广州）,中国,广州,技术,"负责微信小程序内容搜索下各个垂类的建设和优化，包括但不限于：
1. 页面内容理解，包括信息抽取、分类、主题分析、词权重计算、关键词提取等；
2. 基础相关性和语义分析等自然语言处理相关工作；
3. 排序算法的研发和优化，包括LTR、点击模型等。",True
22,25925-NLP算法工程师（深圳）,中国,深圳,技术,"负责文本分析中的文本分类、情感分析、话题分析、话题摘要、观点识别、语义理解等NLP业务场景； 
负责系统知识图谱构建的工作，从半结构化或无结构数据上构建知识图谱；
负责NLP领域前沿算法及框架追踪，探索基于深度学习和大数据的NLP应用；
组织团队人员的培训、技术指导以及技术难点突破工作。",True
23,20052-知识图谱算法工程师,中国,深圳,技术,"1.负责使用机器学习、自然语言处理等前沿技术完成知识抽取、语义消歧、实体链接、知识推理模块的研究和应用开发
2.负责知识图谱的构建和相关算法设计和开发
3.追踪知识图谱前沿技术，结合业务需求，探索并应用实际业务",True
24,20052-问答系统研发工程师,中国,北京,技术,"1.负责搜索场景10亿流量级别的高并发，高稳定性的业务框架的研发
2.业务相关需求的落地、业界前沿技术的探索与落地。
3.追踪问答对话等前沿技术，结合业务需求，探索并应用实际业务",True
25,WXG08-122 微信推荐机器学习算法工程师（北京）,中国,北京,技术,"负责阅读推荐质量算法优化；
负责各类排序模型、特征工程相关工作；
负责机器学习算法调研和平台建设。",True
26,20052-搜索排序算法工程师（北京）,中国,北京,技术," 参与手机QQ浏览器、手机QQ、天天快报等搜索引擎中的搜索排序算法及模型建设工作。具体工作如下： 1.负责点击模型、CTR预估模型、LTR模型的持续优化和特征体系构建，提升搜索排序质量；
2.负责相关性模型、语义匹配模型的持续优化，计算query2query及query2doc的相关性，提升搜索准召率。",True
27,20052-搜索排序算法工程师（深圳）,中国,深圳,技术," 参与手机QQ浏览器、手机QQ、天天快报等搜索引擎中的搜索排序算法及模型建设工作。具体工作如下： 1.负责点击模型、CTR预估模型、LTR模型的持续优化和特征体系构建，提升搜索排序质量；
2.负责相关性模型、语义匹配模型的持续优化，计算query2query及query2doc的相关性，提升搜索准召率。",True
28,22989-腾讯云AI语义后台开发（腾讯云全资子公司）,中国,西安,技术,"负责腾讯云NLP相关产品的研发，作为腾讯优质NLP技术的统一出口，打造行业领先的腾讯云NLP产品及技术影响力；
负责打造大规模分布式NLP算法平台，提供公有云/私有云场景下的NLP一站式定制化服务。
",True
29,35603-广告算法（高级）研究员（深圳）,中国,深圳,技术,"腾讯看点信息流、短视频产品的流量变现场景算法模型探索优化；
广告大规模点击率预估模型的建设和优化；
基于博弈论/机器学习/强化学习的广告竞价排序机制优化；
广告、用户特征挖掘，图像特征挖掘，nlp信息处理；
用户定向模型研究与优化；
广告创意改写替换研究与优化。",True
30,TEG03-算法专家（北京）,中国,北京,技术,"负责计算广告系统的点击率预估等相关模型的优化及研究；
负责广告场景的数据的分析及机器学习技术的研究分析工作；
结合广告的场景，积极探索机器学习在互联网广告行业的应用场景，并提供产品或技术解决方案。",True
31,18435-AI算法应用专家,中国,深圳,技术,"负责内部AI应用项目的整体规划和技术方案设计，并负责技术方案的落地实现和效果评估；
负责算法团队的技术指导和工程实践。",True
32,TEG13-数据挖掘工程师,中国,深圳,技术,"1. 负责文本数据的分析与挖掘相关工作，包括分类、聚类、情感分析、语义理解、关键词提取，知识图谱构建等；
2. 参与算法策略的制定、开发和优化等工作； 
3. 挖掘数据和文本的商业价值；",True
33,TEG17-深度学习研究员（深圳）,中国,深圳,技术,"该岗位为机器学习和人工智能方向。主要职责包括但不限于：
负责机器学习（尤其是深度学习领域）的理论研究和算法、模型开发，包括但不限于：神经网络模型设计，元学习，自动超参数优化，在线学习和各种优化方法尝试
对业界经典算法和模型进行分布式版本开发，实现加速，丰富公司内部的公用并行算法库
对机器学习尤其是深度学习、元学习等前沿问题进行探索与研究，结合未来实际应用场景，提供全面的技术解决方案
对计算机视觉、语音识别、自然语言处理等领域提供模型支持，进行创新研究和落地产品开发",True
34,25924-内容AI算法工程师（上海）,中国,上海,技术,"负责内容领域尤其是游戏场景的算法应用研究和工程落地工作 ，包括但不限于如下方向：
机器学习和自然语言处理相关算法工作如内容质量，内容建模，文本生成等。
计算机视觉相关算法落地工作如视频处理，视频质量，视频结构化，游戏视频生成等。",True
35,25924-游戏内容推荐高级算法工程师（深圳）,中国,深圳,技术,"基于海量游戏数据，设计并实现推荐算法，为用户提供全面的游戏资讯服务；
研发适合在游戏资讯推荐系统中应用的机器学习算法和工具，参与推荐系统的开发与优化；
协助游戏资讯推荐类产品优化，为产品研发和运营提供决策支持。",True
36,CSIG02-steam教育高级产品策划经理（深圳）,中国,深圳,产品,"负责中小学教育场景的产品规划和落地工作；
能够基于教育局、学校、教师需求，不断优化和打磨产品；
深入研究中小学教育课标、教材；了解体制内学校教学目标、内容、场景；
掌握行业趋势，定期跟踪、分析动态及竞品，并提出相应的产品对策；
可独立完成调研、设计、协调内外部资源，高质量地推进项目落地，参与产品运营和推广，并通过效果分析，不断推动产品优化。",True
37,WXG08-122 微信搜索机器学习算法工程师（北京）,中国,北京,技术,"负责微信搜索特征工程的建设和优化；
负责微信搜索中排序算法的研发和优化，包括LTR、点击模型、异构数据排序等；
负责微信搜索个性化排序和社交行为在搜索中的应用。",True
38,23674-腾讯新闻算法工程师 内容产品,中国,北京,技术,负责腾讯新闻等内容产品图文内容理解和生产等，包括但不限于：内容理解五大基础维度（影响力，价值效率，时效性，调性，新闻性）文章分类和Tag抽取、质量分级、自动纠错、自动摘要、知识图谱、情感分析、dreamwriter自动写稿等，以及前沿NLP算法在推荐系统应用，比如自然语言生成、LSTM+Attention应用在行为分析或排序中。,True
39,CSIG02-腾讯云AI研发组长（北京/深圳）,中国,深圳,技术,"从事人工智能技术相关算法的探索，包括知识图谱、语音识别与合成等方向的应用研究和开发工作；
负责人工智能相关的技术需求分析、算法选型和实现以及工程开发。",True
40,31504- 数据分析工程师(腾讯云全资子公司）,中国,重庆,技术,"1. 负责腾讯云售后服务智能数据分析平台的建设；
2. 负责从数据中深入统计分析，挖掘用户行为，挖掘用户属性，构建用户画像；
3. 负责应用数据挖掘，机器学习方法建立数据模型用以不断应对产品需求变化引入的实际问题",True
41,CSIG16-大数据AI高级工程师(北京),中国,北京,技术,"1. 利用海量腾讯系的定位数据（500亿）及形成的用户轨迹数据，进行海量数据模型设计、数据ETL开发，实现智能化处理和自动化入库；
2. 应用机器学习技术，建立道路数据画像，构建实时的基础数据的挖掘模型，提升位置服务能力
3. 研发智能交通出行领域中的关键机器学习算法，以及模型算法的产品化",True
42,PCG10-c++后台开发高级工程师,中国,深圳,技术,"负责机器学习/自然语言处理模型的在线服务架构设计与开发；
负责海量训练样本加工，特征提取，统计及相关工具开发。",True
43,23671-企鹅号视频理解算法工程师,中国,深圳,技术,负责视频理解相关的算法研究，包括视频分类、兴趣标签、embedding、低质量标签等；,True
44,30621-腾讯广告新闻视频高级算法工程师（深圳）,中国,深圳,技术,"用户体验提升、行为数据挖掘，用户态度分析的研究和优化；
新产品形态、相关性、广告主价值、生态策略的研究和优化；
流量转化效率、竞价机制的研究和优化；
广告大数据挖掘、并行机器学习算法、图像算法研究与优化。",True
45,PCG22-创新项目推荐算法工程师（深圳）,中国,深圳,技术,"负责创新项目相关内容产品的个性化推荐算法、多模态搜索算法研究和业务落地；
跟进前沿算法在推荐系统的创新应用，包括但不限于用户表示学习、排序模型、多目标网络设计、强化学习RL在推荐系统中应用等方向。",True
46,PCG10-海外浏览器信息流推荐系统Leader（成都）,中国,成都,技术,"负责海外浏览器信息流推荐系统的设计与开发；
负责推荐算法的设计与开发，推荐模型的训练及相应平台的研发；
持续优化推荐算法的效果、效率及用户体验。
",True
47,21882-搜索算法工程师,中国,深圳,技术,"1. 页面内容理解，包括信息抽取、分类、主题分析、词权重计算、关键词提取等；
2. 基础相关性和语义分析等自然语言处理相关工作；
3. 排序算法的研发和优化，包括LTR、点击模型等。",True
48,21882-搜索推荐算法组长,中国,深圳,技术,"•从事医疗搜索与推荐机器学习、深度学习算法的探索、实现、落地，包括知识图谱、应用研究和开发工作；
•负责人工智能相关的技术需求分析、算法选型和实现以及工程开发。
•负责吸引人才以及算法团队建设",True
49,TEG03-机器学习高级研究员（深圳）,中国,深圳,技术,"用机器学习算法挖掘腾讯最全的海量数据, 构建和优化腾讯用户画像体系；
用数据挖掘结果支撑和服务社交广告、智慧零售、游戏、金融等核心业务；
参与和优化数据清洗、特征设计与选取、算法设计及检验评价、线上实验方法设计等数据挖掘和应用的全过程。",True
