job_title,job_country,job_city,job_category,job_responsibility,job_available
10,30360-营收高级产品经理,中国,深圳,产品,"1.负责QQ会员体系策划及用户运营工作；
2.深入研究用户行为，提升用户在支付各个环节的转化效率，提升会员用户数及收入；
3.负责挖掘QQ会员驱动，探索新场景，拉动收入增长。",True
11,36321-内容安全产品经理（成都）,中国,北京,产品,"负责腾讯内容安全审核平台的规划，根据内容的形态（长短视频、图文、音频、评论、话题等）制定相应的安全审核流程与策略；
搭建符合安全要求的审核系统与工具，并通过功能创新，不断提升审核系统的运转效率，提升内容审核的质量；
负责与审核团队的协调与沟通，收集审核人员对审核系统的需求，并落地转化为产品功能，为审核团队的人效提升、考核管理提供产品工具支持；
负责与内容业务团队的协调与沟通，满足各产品对内容安全的业务需求。
",True
12,30620-腾讯广告微信广告数据产品经理（深圳）,中国,深圳,产品,"负责各方数据在广告系统中的接入与应用，推动广告特征与用户特征的丰富与建设；
负责微信广告业务宏观分析，多角度科学全面地评估业务运营状况，为业务演进方向提供数据指导与明确衡量指标；
负责微信广告大盘及行业收入异动监控与诊断，沉淀分析方法，建设诊断分析工具体系。

",True
13,16088-内容策略/内容算法_高级产品经理,中国,深圳,产品,"1、	负责信息流内容理解方向策略设计，对信息流内容处理全链路整体思考洞察并进行相应拆解分析，精准定位内容理解方向需要建设与优化的相关能力；
2、	洞察不同用户群体在不同场景中的内容需求，根据不同用户群体画像分层实现内容分层建设，并完善内容分类、标签等基础能力，实现用户与内容的画像层匹配；
3、	拆解规划重点内容池建设，拆分内容属性维度建设，实现多维度的内容聚类与输出，降低人工运营成本；
4、	监控各个分类相关的数量分布与分发数据分布、归纳整理需要调整的相关分类、监控上游分类树的调整，并推动分类的调整与优化，提升分类的准确率；
5、调研竞品内容理解方向策略，输出有价值的策略优化方案或建议并推动落地。
",True
14,22989-腾讯会议办公协同解决方案产品经理,中国,深圳,产品,"1、负责腾讯云办公协同产品解决方案的规划及设计工作； 
2、综合办公协同行业的发展趋势、当前用户的需求把握，有重点的进行产品规划并执行落地推进； 
3、协调并驱动研发、测试、运营、市场等多个团队共同完成产品业务目标； 
4、负责行业洞察、需求分析、产品设计、产品验收、商业定价等。",True
15,22989-腾讯会议增长策略产品经理,中国,深圳,产品,"1、数据驱动，参与目标的制定与拆分，负责腾讯会议的用户增长、留存、拉新、转化、ARPU 提升等产品设计，策略制定工作。 2、与设计、开发人员高效合作，从产品概念策划到推动开发上线中起到关键角色，对增长目标负责。 3、与运营、市场人员紧密配合， 推动营销策略的实施,发现助力业务拓展的机会点。 4、对所负责的项目进行数据跟踪与数据分析，并结合客户研究及竞品调研，找到对应的提升方案。",True
16,18435-制裁名单产品经理,中国,深圳,产品,"了解公司全球及区域化金融机构制裁及名单合规政策，设计配合落地执行的产品路线图、系统规划及策略实施，推动产品实现和持续优化； 
根据第三方支付业务的特点及制裁名单的合规要求，对业务侧提出适合兼顾业务发展和合规要求的产品解决方案，并跟进实施； 
关注第三方支付和互联网金融行业发展，从产品维度进行提前规划、有效布局、技术创新。
",True
17,29777-腾讯云智慧传媒与运营商行业高级产品经理(北京/深圳）（深圳）,中国,深圳,产品,"负责腾讯云传媒与运营商行业产品体系的策划及产品交付的推动工作；
分析同行业竞品解决方案及产品，推动产品及解决方案的持续更新和优化； 
调研行业需求，分析目标行业的客户痛点，并分析、归纳，给出明确的产品优化建议。",True
18,29777-腾讯云智慧传媒与运营商行业高级产品经理(北京/深圳）（北京）,中国,北京,产品,"负责腾讯云传媒与运营商行业产品体系的策划及产品交付的推动工作；
分析同行业竞品解决方案及产品，推动产品及解决方案的持续更新和优化； 
调研行业需求，分析目标行业的客户痛点，并分析、归纳，给出明确的产品优化建议。",True
19,TEG06-企业内网安全产品经理（深圳）,中国,深圳,产品,"负责企业网络接入产品策划；
负责相关产品的需求调研和分析、产品设计、产品推广策略制定和产品运营工作；
负责产品运营体系规划、建设；确保产品对企业工作效率的提升。
负责产品宣传推广。
负责研究业界同类竞争产品及其动态",True
20,TEG01-产品经理,中国,深圳,产品,"你将有机会负责或参与服务腾讯用户的各类客服产品的策划与运营工作：
负责腾讯公司平台级客服产品，包括智能客服、生产力平台、自助平台门户；对外toB类SaaS产品腾讯云智服；风控类产品，大型、复杂系统的产品策划和运营，确保产品的可用性和易用性，以及核心运营目标的达成。
负责用户研究、需求挖掘和收集，不断分析用户在使用各类客服产品的痛点、以及用户在腾讯各类明星业务（游戏、支付、社交、帐号）上遇到的问题，为改进客服平台产品、优化业务服务流程&问题解决方案 提供专业的决策。
参与团队的专业化建设，如设计规范、流程建设，知识管理等，与团队一起不断提升专业能力。
",True
21,CSIG02-用户画像高级产品经理（北京/昆明）,中国,北京,产品,"根据战略方向，制定产品计划，搭建K12在线教育产品用户增长系统，以系统的思维和方法提升增长的效率，搭建用户画像系统和全生命周期的数据监控体系，找到数据卡点并给出解决方案；
熟悉流量玩法，紧密观察和拆解行业案例，掌握产品测试验证方法论，与运营配合推动团队通过迭代优化流量模型，包括微信CRM系统、公众号服务号推送系统、分销系统、风控系统等；
深入理解K12在线教育行业，掌握产品运营关键数据，研究用户需求与行为规律，以数据驱动运营策略的持续改进。",True
22,CSIG02-数据教研与AI应用产品经理(北京/昆明),中国,北京,产品,"负责学情报告设计，要求深入科目知识图谱对知识进行结构化建模，解决用户数据回收辅助教研的问题；
应用 AI技术解决用户诊断和教学点评等提升用户学习效果；
在诊断的同时根据用户画像考虑商业转化的精准度。",True
23,25664-政务产品经理(北京/上海/成都)（北京）,中国,北京,产品,"负责政务类小程序/app产品策划工作与新场景应用探索； 
深入研究用户行为与需求场景，深入理解用户需求，制定产品目标和标准；
负责产品方向把控，策划解决用户实际问题&有价值的功能。",True
24,25664-政务行业高级产品经理（深圳）,中国,深圳,产品,"1、负责政务相关行业的产品和解决方案的产品设计工作，并根据产品的实施效果以及业务发展状况，制定产品方案，进行产品的需求定义/原型/交互/文档等相关内容；
2、深度挖掘目标客户的需求并关注政府行业变化，主动孵化新产品或调整产品方向，不断提升产品体验及行业竞争力；
3、牵头跟进客户的整个产品使用阶段，负责从客户测试到部署后一系列问题及体验的跟进，积极配合售前与架构师，做项目的产品售前支持。",True
25,PCG04-DevOps工具链产品经理（深圳）,中国,深圳,产品,"负责DevOps工具链产品的策划和运营工作；
负责工具链产品的需求调研和分析、产品功能设计、产品发布跟进、产品推广策略制定和产品运营等工作；
对负责的产品模块进行效果跟踪、数据分析、用户分析，并及时反馈到产品规划中；
研究业界同类竞争产品及其动态，确保产品的竞争性地位。",True
26,23295-互娱营销增长产品经理（深圳）,中国,深圳,产品,"关注市场和业务的有效增长策略，进行可行性分析，并组织落地；
判断各种商业模式在营销场景的应用可能性，并组织实施；
发掘数据与技术在营销的新应用场景，并组织实施；
负责扫描和盘点与营销相关的前沿技术和应用。",True
27,23295-互娱增长平台产品经理（深圳）,中国,深圳,产品,"负责腾讯游戏市场营销相关增长平台产品的搭建和运营工作；
负责数据分析、策略分析平台、用户挖掘和测试实验等平台的产品策划工作； 
结合营销业务流程和行业特性，挖掘可增长的点，并通过数据、产品和技术手段提升效率。",True
28,23293-互娱和平精英电竞产品经理（深圳）,中国,深圳,产品,"对内负责接口游戏产品研发与运营团队，协助团队规划和调优电竞内容与游戏产品连接的商业化体系；
包括考虑电竞产品C端会员模式及收付费策略、商业化架构及系统搭建、大型运营节点进行商业化营销活动、商业化内容投放、配合游戏产品策划思考电竞化道具等等； 
对外根据实际运营节奏及直转播平台的能力和用户行为，整体策划电竞产品的直播、视频平台合作与商业化架构； 
",True
29,22989-腾讯视频云高级产品经理（深圳）,中国,深圳,产品,"1. 理解行业需求和痛点，归纳提炼产品能力，负责腾讯视频云PaaS平台产品的策划、设计到商业化工作；
2. 收集行业市场、客户需求，进行需求分析，竞品分析，能提炼产品策划及设计方案，制定符合业务发展方向的产品演进路线；
3. 主导产品策划设计，参与产品能力构建的过程，保证产品输出和落地；
4.在所负责的产品项目中起到关键角色，与团队成员高效合作，并推动跨部门合作；
5 关注市场和趋势，对产品方向有前瞻性的设计，寻找新的增长点。",True
30,22989-云开发高级产品经理,中国,深圳,产品,"负责云开发产品设计、产品落地、面向服务商产品设计和落地，负责云开发的特性策划、前瞻性技术预研、竞品分析，关注市场和趋势，探索行业和云开发的结合点；
深入洞察各行业客户需求，并通过专业知识和技能，长短期策略进行解决方案的转化，产品的落地；
负责用户的口碑、用户开发体验、定价和成本等工作；
支持产品销售过程，提供销售素材和部分售前支撑，对产品规模增长负责；",True
31,22989-腾讯云计费平台高级产品经理(深圳),中国,深圳,产品,"1. 服务腾讯云计费平台的产品策划工作与体验优化； 
2. 深入研究客户行为与需求场景，深入理解客户需求，制定产品目标；
3. 负责产品方向把控、关键机会发现，策划解决客户实际问题且有价值的功能或产品；
4. 根据产品目标，能够独立完成产品核心模块整体规划与实施，与设计、运营、开发、测试等团队紧密合作，驱动项目达成产品目标。",True
32,25927-To B高级产品经理（上海）,中国,上海,产品,"技术类产品行业动态研究，竞品分析，挖掘产品价值，规划产品方向；
主导企业服务类产品的设计工作，确定产品功能、适配企业服务流程，用户体验以及后台管理方案，提出行业解决方案，绘制产品原型图，编写相关需求文档；
协调和沟通，推动开发、测试等人员紧密合作，高效高质的项目执行，达成产品目标；
收集产品需求，对用户需求、市场需求和业务需求进行调研分析，不断优化产品，提升产品质量；
制定产品推广策略、培训宣传材料，和市场、销售配合，对产品进行推广；
通过产品数据分析，推进产品优化方案",True
33,29777-工业AI应用产品经理（深圳）,中国,深圳,产品,"1. 负责工业AI应用产品的策划、定义、需求分析和产品设计工作，能够完成产品市场分析、竞品分析及商业产品策划报告；
2. 能够提炼AI在电子制造领域使用场景，与客户、架构师、产品、算法工程师充分沟通协作，独立完成产品的定义、架构、原型、产品流程和交互规划，完成需求文档的撰写，编写PRD，保证产品功能落地；
3. 参与实施项目的产品落地设计、与项目经理、技术开发、测试、设计团队良好的沟通协作，管理和把控产品进度，保证项目应用落地； 
4. 分析行业客户需求，提炼应用方案，找到交互场景推动AI创新；",True
34,23674-新闻用户增长产品经理,中国,北京,产品,系统化分析增长产品生态，基于用户数据模型，理解用户行为，并输出相应策略	,True
35,22989-腾讯云泛建站产品经理,中国,深圳,产品,"1.负责腾讯云网站类产品的策划与建设
2.负责围绕域名、邮箱、解析、证书上下游相关的网站产品方案集成整合工作
3.负责泛网站类产品的商业化运营，实现产品go to market能力
4.维护与泛建站类合作伙伴的产品运营合作关系，实现商业价值共赢
（泛建站产品指围绕企业展示，营销获客需求的网站、小程序类产品）",True
36,CSIG02-腾讯云教育行业产品经理（北京）,中国,北京,产品,"调研沟通教育事业单位的产品诉求，整合协调教育企业资源，完成产品生态方案制定，并规划产品商业化路径；
完成产品的需求分析，产品原型设计，以及相关产品文档撰写；
协调产品各个阶段所需资源，推动产品设计、开发、测试、上线，确保产品性能和体验。",True
37,CSIG02-腾讯云教育行业产品经理（昆明）,中国,昆明,产品,"调研沟通教育事业单位的产品诉求，整合协调教育企业资源，完成产品生态方案制定，并规划产品商业化路径；
完成产品的需求分析，产品原型设计，以及相关产品文档撰写；
协调产品各个阶段所需资源，推动产品设计、开发、测试、上线，确保产品性能和体验。",True
38,25925-成长守护平台产品经理（用户增长方向）（深圳）,中国,深圳,产品,"负责腾讯成长守护平台的产品策划和用户增长工作，参与制定产品的发展方向和版本规划；
以守护孩子的健康网络生活为目标，拓展家长用户渗透、促进家庭关系和亲子互动，预防和降低孩子用户游戏或网络沉迷。",True
39,GY0-搜索产品经理(深圳),中国,深圳,产品,"负责海外音乐产品的产品策划工作，与内外部团队合作，搭建搜索引擎，优化搜索策略，完善搜索能力，建设智能搜索系统： 
1．  熟悉搜索框架，负责优化排序、意图识别、分词、纠错等搜索策略，提升搜索转化率，为效果负责；
2．  了解NLP等算法模型，基于用户意图，推荐相关内容，提升搜索体验，搭建智能搜索&推荐系统；
3．  熟练掌握数据埋点、上报和分析工具与方法，通过数据分析、用户反馈等方式，发现待优化点，持续优化；
4．  准确把握项目目标和周期，协调资源，保证项目按时落地；",True
40,30628-腾讯广告数据产品经理（北京）,中国,北京,产品,"1、负责效果类广告的转化跟踪与评估，推动分行业数据链路建设，结合多触点归因方式，打通数据资源与模型，提升对广告主的价值；
2、负责行业客户的研究与需求挖掘，深入理解客户投放目标、归因方式和考核机制，通过创新的产品设计，实现客户价值提升和平台收益；
3、与行业销售运营团队紧密配合，整合广告平台各产品技术能力来建设行业解决方案。同时负责产品的项目管理，驱动多方团队紧密合作，按时完成产品目标；
4、统计和分析广告产品的各项核心数据指标，协调和推动平台数据策略产品的优化，最大化数据价值。
",True
41,30621-腾讯广告新闻视频广告策略产品经理（深圳）,中国,深圳,产品,"1、负责腾讯新闻、腾讯视频、天天快报平台商业化策略设计工作，建立并推动流量平台方建立完善的用户体验衡量体系，结合平台体验痛点，建立可量化平台用户体验与平台收益的价值公式。结合用户体验衡量指标，推动更与科学地提升信息流Adload的策略；
2、结合各垂直行业在三大流量场景的需求，优化流量分配，提高流量转化效率，为一系列用户和环境场景的组合找到合适的投放策略。将业务运营过程中遇到的问题抽象成算法可实现的需求，配合算法工程师做好算法评测和功能设计工作，并协调资源推动需求上线。

如果对“（1）如何基于资讯娱乐场景探索内容广告玩法；（2）如何使流量在不同售卖方式和推广目标的分配中实现平衡；……”等问题感兴趣，我们期待你的加入，做一些不一样的改变。",True
42,26699-智慧零售高级搜索产品经理（深圳）,中国,深圳,产品,"1. 对用户的搜索体验负责，分析用户需求，深度挖掘用户的搜索行为，不断优化搜索策略和用户体验
2. 负责搜索引流产品的优化，包括热搜、下拉推荐、暗文、相关词、纠错等功能，提升用户的搜索效率
3. 负责搜索导航产品的优化，包括分类导航、品牌导航、场景穿插等，达到搜索体验和商业诉求的平衡
4. 推动排序算法的调整和完善
5.  负责日常bad case的分析，梳理根本原因，制定解决方案
6. 建立搜索引擎质量数据监控体系和考核体系，回答什么是好的搜索引擎并不断优化
7.. 与各系统产品研发团队密切配合，推动影响搜索的底层能力建设，在流量分配机制上配合业务及平台生态的发展
",True
43,26699-智慧零售高级搜索产品经理（上海）,中国,上海,产品,"1. 对用户的搜索体验负责，分析用户需求，深度挖掘用户的搜索行为，不断优化搜索策略和用户体验
2. 负责搜索引流产品的优化，包括热搜、下拉推荐、暗文、相关词、纠错等功能，提升用户的搜索效率
3. 负责搜索导航产品的优化，包括分类导航、品牌导航、场景穿插等，达到搜索体验和商业诉求的平衡
4. 推动排序算法的调整和完善
5.  负责日常bad case的分析，梳理根本原因，制定解决方案
6. 建立搜索引擎质量数据监控体系和考核体系，回答什么是好的搜索引擎并不断优化
7.. 与各系统产品研发团队密切配合，推动影响搜索的底层能力建设，在流量分配机制上配合业务及平台生态的发展
",True
44,26699-智慧零售内容产品经理,中国,深圳,产品,"1、负责智慧零售小程序的内容生态建设及前后端产品设计，推进内容策略落地；
2、以生态建设、数据增长及用户体验为导向，建设完善用户内容消费体验，持续提升用户内容消费深度和转化价值；
3、深刻理解内容供给来源及其核心诉求，设计合理机制及便捷工具提升内容生产效率，保障内容稳定供给；
4、搭建内容分类标签及兴趣体系，持续提升内容质量，完善内容质量评估流程及标准，不断进行效果评估和反馈，发现问题并推进解决；
5、建设竞品内容策略监控体系，能定期对其进行评测，输出有价值的内容策略优化方案并推动落地。",True
45,26699-智慧零售推荐策略产品经理,中国,深圳,产品,"1、负责智慧零售产推荐品策略的分析制定和推进实施，对平台内不同类型的推荐场景进行分析，发掘策略优化点，提升流量分发效率，对推荐的转化效果负责；
2、理解不同的用场景、不同用户群体的消费需求，建立内容推荐数据评估体系，对线上业务进行全面监控和评估；
3、数据驱动，量化分析业务问题，制定推荐策略解决方案，并落地实施；
4、协同上下游的各环节，敏捷开展推荐策略的优化和落地；
5、联动算法和技术同学，推动内容、用户实验平台的搭建和优化，管控实验流程，提供满足业务发展的实验平台和优质的实验方案，通过实验持续进行推荐策略的迭代优化和效果验证。",True
46,27216-区块链高级产品经理（深圳）,中国,深圳,产品,"1、负责区块链基础产品、行业应用产品的策划和功能迭代；
2、负责选型和设计适用行业场景的区块链产品，并推动区块链应用和解决方案的落地实施；
3、负责梳理产品需求、明确产品功能、撰写产品文档、设计产品原型、跟进产品研发上线。",True
47,35596-信息流推荐策略产品经理,中国,深圳,产品,"1. 理解不同的用户场景、不同用户群体的内容需求，并通过数据推导制定定制化的产品策略； 
2. 与推荐研发团队深度协同合作，通过数据及样本等发现算法问题和提升点；
3. 针对特定的优化对象，能从内容生产、画像管理、内容推荐服务的全链条寻找弱势环节和优化点进行推荐优化；
4. 同研发、运营、测试团队紧密合作，协调资源和支持，拆解关键路径，合理评估优先级，推进需求落地及高质量上线；
5. 负责细分用户群的转化提升，包含分析对应目标群体画像，和推荐研发及内容活动运营团队联动，制定针对性产品策略，推进具体策略落地；",True
48,22989-人工智能服务平台-产品经理,中国,深圳,产品,"1. 负责AI平台方向的产品规划和设计
2. 能够基于公司战略、客户需求和产品发展方向制定具体产品优化计划，探索AI能力与产业智慧升级的结合点
3. 把握行业趋势，定期跟踪、分析行业动态及竞品，并提出相应的产品对策
4. 可独立完成产品调研、设计、协调内外部资源，高质量地完成项目落地，参与产品运营和推广，并通过效果分析，不断推动产品优化",True
49,34455-腾讯体育内容策略产品经理,中国,北京,产品,"岗位职责：
-负责腾讯体育信息流和各频道内容的整体产品规划，包含前端体验、产品策略、分发机制及内容管理后台，整体把控app内的内容消费体验；
-基于内容消费场景，深入理解消费端和生产端的核心诉求，进行竞品调研，梳理和规划创新的内容消费形态并推进落地；
-负责推荐流的核心数据指标的策略评估和优化，完善内容的结构化体系，分析用户APP内的行为，挖掘用户需求优化推荐策略；
-协同设计、研发、测试、运营等多个团队，能在所负责的项目中起到关键角色与领导角色，对产品目标负责；",True
