job_title,job_country,job_city,job_category,job_responsibility,job_available
10,RP-HRIT系统技术专家,中国,深圳,技术,"1. 结合人力资源业务诉求系统性的完成解决方案设计及对应的业务系统架构规划，并在此基础上负责人力资源信息系统的架构设计，技术演进和关键技术攻关落地工作
2. 通过新产品新技术推动人力资源业务发展 
3. 负责制定相关技术管理规范及技术标准""",True
11,RP-AI算法应用专家,中国,深圳,技术,负责各种AI技术在人力资源业务领域的探索、实践和落地应用，用AI技术推动人力资源领域业务创新,True
12,26833-干部管理专家,中国,深圳,人力资源,"负责组织发展及干部管理体系相关的制度、流程、工具的建立与完善并持续优化，如管理干部的评估、任免、盘点等流程；
参与领导力模型及相关行为准则的建立或负责相关的持续优化工作，并与腾讯学院紧密合作，管理干部的培养；
推动所负责的组织发展及干部管理体系相关的制度流程工具在BG的有效落地，如在组织盘点、干部任免、干部评估及培养等方面；
负责对干部基础数据进行管理，定期分析干部数据、输出公司管理干部报告，为管理决策提供专业支持；
参与推动OA系统的优化，有效提升OD的工作效率。",True
13,26833-组织发展经理（深圳）,中国,深圳,人力资源,"组织有效性相关产品研发及专业服务，包括：参与或主导在组织有效性评估、组织诊断、组织设计等方面相关工具产品的研发及推广；
根据公司发展的需要，针对行业标杆企业做有针对性的组织研究，为公司未来的组织发展和优化提供有价值的参考或根据需要给出专业的建议，同时，配合组织发展总监结合腾讯集团内部不同的事业群、线和部门，梳理和总结组织设计的最佳实践，为公司内部组织优化提供参考；
参与及协助公司级、事业群级组织有效性诊断和并提供有效的解决方案，配合事业群、线或重点业务部门的发展需要，根据项目的规模和复杂性，作为Co-PM或核心项目成员主导或参与到组织有效性诊断的项目中，为内部客户提供专业的解决方案；
组织设计和优化赋能：协助对项目、管理实践等进行案例总结及做好知识管理、资源库的建立；
设计及开发各种形式的针对HRD、OD、BP等同事的组织评估、设计、优化工具及方法等相关专业知识和技术的赋能。",True
14,RP-高级前端开发工程师,中国,深圳,技术,负责人力资源领域产品前端开发实现工作，包括桌面移动端功能实现，统一组件框架搭建，可视化页面配置平台建设。,True
15,RP-高级后端开发工程师,中国,深圳,技术,"1、负责人力资源领域业务系统的开发工作，包括需求分析、系统设计和开发工作； 
2、负责系统开发框架的搭建、改进，完成系统后台功能逻辑的代码实现；
3、保障产品质量及研发进度，为产品发布及持续优化提供技术及运营支持；",True
16,18428-腾讯金融中台系统架构师,中国,深圳,技术,"1. 负责金融中台系统建设的需求调研、立项评估工作；对中台建设的必要性、能带来的价值等进行充分地评估；
2. 与腾讯金融各个业务团队保持紧密沟通和协作，明确系统功能需求及优先级，并评估人力资源需求；
3. 负责金融中台系统的架构设计和演进，以逐步迭代的策略，持续不断地解决业务的痛点；
4. 负责金融中台系统基础技术平台的设计和选型，确保底层技术的先进性和灵活性；
5. 负责金融中台系统的安全、容灾架构设计，并能够根据业务发展的需要不断进行系统的性能优化等工作；
6. 负责金融中台系统的持续运营支持工作，并能根据线上运行过程中的问题进行持续地改进和优化；",True
17,26832-招聘经理（北京）,中国,北京,人力资源,"根据公司人力资源规划制定相关部门的招聘策略、招聘计划；
负责相关领域的人力资源市场分析，有效管理及优化招聘渠道；
负责相关部门的具体招聘工作，包括人才寻访、面试、录用等；
参与招聘体系建设及相关的优化、创新项目。",True
18,26832-招聘选拔体系建设专家,中国,深圳,人力资源,"作为部门的智囊团，协助管理团队进行顶层思考和设计，保持对行业的深入洞察，反哺助推腾讯招聘体系的优化。
1、  基于宏观环境及组织中长期业务发展规划，研究组织能力需求，制定中长期人才投放战略及布局；
2、  研究外部人才供给关系及全球竞争环境，制定人才竞争及获取策略；
3、  研究公司内的人才供给关系并制定资源调配机制，建立机制持续促进组织活力提升；
4、  研究人岗匹配模型，建立科学的招聘选拔体系，提升人才招聘质量。
 
",True
19,26832-HC投资管理专家,中国,深圳,人力资源,"作为部门的智囊团，协助管理团队进行顶层思考和设计，保持对行业的深入洞察，反哺助推腾讯招聘体系的优化。
1.负责公司中长期人才需求预测模型及方法的研究；
2.负责公司人力资本效能模型研究并推动应用，提升人才投资效益；
3.负责人力预算运营管控规则的优化，提升管理者人才投资经营意识。

",True
20,TA-ToB业务对外培训高级经理 ,中国,深圳,人力资源,"1.深入了解to b业务的规律和本质，挖掘合作伙伴的需求和痛点，整合大学的资源，协助to b业务开展有效的合作提升业务成果；
2.与ToB业务合作，负责面向业务外部重要伙伴培养项目的策划、组织及效果评估
3.负责与腾讯ToB业务服务相关内外部资源有效管理、引进和利用
4.参与腾讯大学其他相关工作的协同； 
",True
21,IEG-天美HRBP,中国,深圳,人力资源,"深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求； 
驱动平台资源提供HR解决方案，并整合内部资源推动执行； 
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈； 
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。
",True
22,IEG-市场部HRBP,中国,深圳,人力资源,"深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求； 
驱动平台资源提供HR解决方案，并整合内部资源推动执行； 
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈； 
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。
",True
23,26832-招聘经理(WXG),中国,广州,人力资源,"根据公司人力资源规划制定相关部门的招聘策略、招聘计划；
负责相关领域的人力资源市场分析，有效管理及优化招聘渠道；
负责相关部门的具体招聘工作，包括人才寻访、面试、录用等；
参与招聘体系建设及相关的优化、创新项目。",True
24,26832-招聘经理（PCG）,中国,深圳,人力资源,"根据公司人力资源规划制定相关部门的招聘策略、招聘计划；
负责相关领域的人力资源市场分析，有效管理及优化招聘渠道；
负责相关部门的具体招聘工作，包括人才寻访、面试、录用等；
参与招聘体系建设及相关的优化、创新项目。",True
25,29316-地图大公交业务HRBP,中国,深圳,人力资源,"负责CSIG地图大公交业务的HR政策、制度、体系与重点项目的落地与推动执行；
深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；
驱动平台资源提供HR解决方案，并整合内部资源推动执行；
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。

",True
26,26832-招聘规划经理（深圳）,中国,深圳,人力资源,"负责公司招聘甄选体系建设：包括流程优化、面试工具开发、面试官能力提升等工作； 对招聘质量进行定期分析和评估，发现甄选体系中的优化点； 支持部分业务部门的招聘工作，完成人才引进目标； 参与公司的中长期人力规划和年度人力计划方法论研究与项目实施，将人力规划与招聘计划进行有效的链接。
",True
27,21309-腾讯研发子公司招聘专员/主管,中国,武汉,人力资源,"1-依托战略，传递、落地集团招聘政策，结合业务团队的实际情况，评估招聘需求，制定有效的招聘方案；
2-负责相关领域的人力资源市场分析，有效管理及优化招聘渠道； 
3-负责相关部门的具体招聘工作，包括人才寻访、面试、录用等； 
4-参与招聘体系建设及相关的优化、创新项目。
",True
28,29316-组织发展经理,中国,深圳,人力资源,"1、组织有效性相关产品研发及专业服务，包括：参与或主导在组织有效性评估、组织诊断、组织设计等方面相关工具产品的研发及推广；
2、根据公司发展的需要，针对行业标杆企业做有针对性的研究，为公司未来的组织发展和优化提供有价值的参考或根据需要给出专业的建议
3、配合组织发展总监结合腾讯集团内部不同的事业群、线和部门，梳理和总结组织设计的最佳实践，为公司内部组织优化提供参考；
4、参与及协助公司级、事业群级组织有效性诊断和并提供有效的解决方案，配合事业群、线或重点业务部门的发展需要，根据项目的规模和复杂性，作为Co-PM或核心项目成员主导或参与到组织有效性诊断的项目中，为内部客户提供专业的解决方案；
5、组织设计和优化赋能：协助对项目、管理实践等进行案例总结及做好知识管理、资源库的建立；
6、设计及开发各种形式的针对HRD、OD、BP等同事的组织评估、设计、优化工具及方法等相关专业知识和技术的赋能。
7、参与组织绩效、个人绩效体系的优化和相关工具开发。
",True
29,21309-腾讯研发子公司招聘专员/主管,中国,深圳,人力资源,"1-.依托战略，传递、落地集团招聘政策，结合业务团队的实际情况，评估招聘需求，制定有效的招聘方案；
2-负责相关领域的人力资源市场分析，有效管理及优化招聘渠道； 
3-负责相关部门的具体招聘工作，包括人才寻访、面试、录用等； 
4-参与招聘体系建设及相关的优化、创新项目。
",True
30,26832-招聘经理,中国,成都,人力资源,"根据公司人力资源规划制定相关部门的招聘策略、招聘计划，完成招聘交付；
负责区域相关领域的人力资源市场分析，有效管理及优化招聘渠道；
负责相关部门的具体招聘工作，包括人才寻访、面试、录用等；
参与招聘体系建设及相关的优化、创新项目；
参与腾讯区域雇主品牌的内容运营。",True
31,29315-招聘经理（深圳）,中国,深圳,人力资源,"根据公司人力资源规划制定相关部门的招聘策略、招聘计划； 
负责相关领域的人力资源市场分析，有效管理及优化招聘渠道； 
负责相关部门的具体招聘工作，包括人才寻访、面试、录用等； 
参与招聘体系建设及相关的优化、创新项目。

",True
32,26832-薪酬福利专员(子公司),中国,深圳,人力资源,"1. 负责子公司员工的工资核算，确保员工工资准确按时发放，优化payroll制度和流程；
2. 对薪酬福利数据进行统计和分析，完成人力成本分析；
3. 负责员工各类假期考勤规则管理梳理与完善，
4. 负责子公司年度人力成本预算编制、薪酬数据分析及统计，提供各项报表；
5. 负责员工个人所得税申报，商业保险&社保公积金增减员等操作；
6. 解决日常员工的薪酬福利问题，了解掌握与薪酬福利相关的各项政策动向，并作相应建议和调整

该岗位为腾讯正式员工HC，签约主体是腾讯全资子公司。",True
33,XTB-HRBP,中国,深圳,人力资源,"负责HR政策、制度、体系与重点项目在所属业务领域内部的落地与推动执行；
深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；
驱动公司资源提供HR解决方案，并整合内部资源推动执行；
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；
协助完成部门的招聘工作；
协助管理层进行人才管理、团队与文化建设，确保公司文化在所属部门的落地。",True
34,23294-互娱营销业务流程管理经理,中国,深圳,技术,"1、负责腾讯游戏市场体系的产品、机制、资源信息管理，提供决策依据支撑；
2、负责市场体系业务分配和排期相关日常工作，组织部门定期会议、跨部门问题协调；
3、对接业务流程中的产品、运营、支持团队等合作方，推动整体业务链条流程顺畅和效能提升。
4、负责市场体系内品牌人才和能力建设的支持。",True
35,29316-腾讯云HRBP（深圳/广州）,中国,深圳,人力资源,"负责腾讯云相关部门的HR政策、制度、体系与重点项目的落地与推动执行；
深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；
驱动平台资源提供HR解决方案，并整合内部资源推动执行；
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。",True
36,36805-HR科技研究员,中国,深圳,人力资源,"1.掌握当前国内外的人力资源领域行业产品和技术最新动向，定期梳理行业热点、特点、要点进行相关主题内容梳理研究；
2.参与人力资源领域细分主题研究项目，输出研究报告，跟进研究结果的验证、应用进展；
3.承担具体业务对接工作，包括与团队内外相关部门、外部企业与咨询公司等。",True
37,WH-企业文化专家,中国,深圳,人力资源,"1、负责集团企业文化体系、沟通传播体系的搭建、优化与运营，推动文化氛围营造和核心文化落地；
2、负责集团人力资源、企业文化的方向性研究工作，指导企业文化工作的发展；
3、负责根据集团战略布局、业务动态、员工热点，分析和规划对内传播重点，进行深度内容撰写和文化价值挖掘；
4、负责或参与策划、组织集团战略与管理信息传递相关的会议及活动，协助战略及管理动作落地；",True
38,36805-HR综合分析岗（深圳）,中国,深圳,人力资源,"作为内部顾问去理解内部各人力资源部门在人才管理方面的需求和挑战，推动沟通交流；主动探索发现值得关注的管理问题和分析方向；
根据发现的人才管理需求和问题，针对性设计研究方案，确定需使用的分析方法，需采取的实验设计，需获取的数据范围等；
结合具体项目实践，广泛搜集外部资料，包括但不限于外部对标公司的实践、管理学领域的顶级学术文献，进行资料整理和提炼；
对访谈、文献等资料进行定性分析；使用前沿的数据分析方法和模型，进行定量分析；
解读内外部资料和数据分析，综合解读分析结果，解答人才管理问题，提供解决方案，并以生动、简洁、用户友好的方式对数据分析结果和解决方案进行展示汇报；
定期将研究分析实践、理论资料总结、梳理、沉淀为逻辑清晰的文章。

",True
39,36805-算法工程师（深圳）,中国,深圳,技术,"支持战略级项目：与HR各职能及业务部门合作，识别和诊断关键人才管理问题，并将其转化成可量化的数据问题。通过对海量人力相关数据进行挖掘和分析，与数据科学、统计学、组织行为学、心理学等领域的团队成员紧密合作，探索人力资源数据背后的逻辑和规律，建模并且完成算法实现，最终为人力资源决策提供强有力的数据模型支持，推动人才管理的提升；
进行前沿的人才分析研究：负责深度学习模型的训练与调参，应用深度学习模型对文本信息进行处理，包括但不限于文本分类、情感分析和语法分析等。从语料库中分析句法和语义特征，并统计总结规律。跟踪前沿中英文学术研究和管理实践，关注如何将机器学习、深度学习、大数据等前沿技术应用在公司内部的人才管理上，提升人才管理效率，发挥人力资源大数据的价值；
打造人才管理智能工具：跟进NLP领域前沿技术，对公司HR领域内现有产品和技术方案进行持续改进，同时探讨和开发新的产品和新的技术解决方案，工作内容包括自动化人岗匹配，AI辅助职业生涯规划，离职风险预测等。负责机器学习、深度学习模型的开发，包括但不限于：特征工程，模型选择和优化，超参数调整等。打造智能化，数据化的管理工具和产品，助力组织发展与变革。
",True
40,36805-人才研究分析岗（组织战略方向）（深圳）,中国,深圳,人力资源,"支持战略级项目：与COE及HR各职能/业务部门合作，识别和诊断关键人才管理问题，基于战略管理、组织管理、组织行为学等学科，综合使用定性、定量的研究方法，分析问题、诊断原因、构建模型、验证假设、提出解决方案，撰写研究报告，并帮助推动实施落地；
开展前沿的人才分析研究：跟踪前沿中英文学术研究和科学管理实践，进行创新的人才分析研究，引领行业发展，产生内外影响力；
协助打造管理工具：与其他HR数据化产品和数据科学家等团队成员紧密合作，打造智能/数据化管理工具和产品，助力组织发展与变革。
",True
41,CDG-招聘经理,中国,深圳,人力资源,"负责向业务部门传递公司人力资源招聘政策制度；
负责客观了解业务部门的招聘需求，并制定有效的招聘方案；
负责业务部门招聘目标的达成、高级人才寻访、面试录用等；
按公司要求制定针对业务部门的招聘规划和分析总结。",True
42,CDG-HRBP,中国,深圳,人力资源,"负责事业群相关部门的HR政策、制度、体系与重点项目的落地与推动执行；
深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；
驱动平台资源提供HR解决方案，并整合内部资源推动执行；
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。

",True
43,IEG-组织发展经理,中国,深圳,人力资源, 1、组织有效性相关产品研发及专业服务，包括：参与或主导在组织有效性评估、组织诊断、组织设计等方面相关工具产品的研发及推广； 2、根据公司发展的需要，针对行业标杆企业做有针对性的组织研究，为公司未来的组织发展和优化提供有价值的参考或根据需要给出专业的建议，同时，配合组织发展总监结合腾讯集团内部不同的事业群、线和部门，梳理和总结组织设计的最佳实践，为公司内部组织优化提供参考； 3、参与及协助公司级、事业群级组织有效性诊断和并提供有效的解决方案，配合事业群、线或重点业务部门的发展需要，根据项目的规模和复杂性，作为Co-PM或核心项目成员主导或参与到组织有效性诊断的项目中，为内部客户提供专业的解决方案； 4、组织设计和优化赋能：协助对项目、管理实践等进行案例总结及做好知识管理、资源库的建立； 5、设计及开发各种形式的针对HRD、OD、BP等同事的组织评估、设计、优化工具及方法等相关专业知识和技术的赋能。,True
44,26832-海外招聘经理,中国,深圳,人力资源,"基于公司整体的海外战略规划，提供与人才相关的海外政策分析，为业务侧和招聘侧提供前瞻性的海外招聘参考；
参与公司海外招聘体系建设和运营，负责具体对接的国家/地区的招聘体系建设以及长期运营支持；
负责对接支持的海外国家/地区的招聘交付产出，参与腾讯海外人才活动政策与实施，以社招为主；
参与部分腾讯海外雇主品牌内容运营工作。

Conduct talent market analysis based on the corporate-level globalization plan and offer forward-looking references to hiring managers and recruitment teams.
Participate in recruitment system construction and support the operational work of specific country/region.
Execute hires of countries/regions globally and participate in the design and execution of global talent trips that are focused on experienced hiring.
Participate in content operation of Tencent global employer brand.
",True
45,IEG-HRBP,中国,成都,人力资源,"深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求； 
驱动平台资源提供HR解决方案，并整合内部资源推动执行； 
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈； 
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。
",True
46,IEG-招聘经理（深圳）,中国,深圳,人力资源,"负责向业务部门传递公司人力资源招聘政策制度；
负责客观了解业务部门的招聘需求，并制定有效的招聘方案；
负责业务部门招聘目标的达成、高级人才寻访、面试录用等；
按公司要求制定针对业务部门的招聘规划和分析总结。",True
47,RP-HR产品经理,中国,深圳,人力资源,"1、负责腾讯人力资源效率与体验提升类产品的规划、设计、推进落地及持续迭代等工作；
2、理解和梳理业务需求，并进行产品的抽象和沉淀。保持与关键客户、用户和研发等合作伙伴共同达成产品目标；
3、面向HR管理及业务流程效率及质量，设计智能的效率管理&决策产品，解决组织、人才和管理的关键问题；
4、把握客户痛点、需求和业界技术发展趋势，持续改进产品；
5、负责产品相关的日常运营及推广工作。",True
48,CDG-国际业务部HRBP,中国,深圳,人力资源,"负责CDG国际业务部相关部门的HR政策、制度、体系与重点项目的落地与推动执行；
深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；
驱动平台资源提供HR解决方案，并整合内部资源推动执行；
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。

",True
49,CDG-金融科技HRBP,中国,深圳,人力资源,"负责事业群的HR政策、制度、体系与重点项目在事业部内部的落地与推动执行；
深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；
驱动平台资源提供HR解决方案，并整合内部资源推动执行；
提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；
协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。",True
